stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022003782102001,Öregrund Systembolaget,60.339038,18.440036,0,9021003782102000,A
9022003782103001,Östhammar Häradshövdingen,60.255527,18.384063,0,9021003782103000,A
9022003782103002,Östhammar Häradshövdingen,60.256718,18.377289,0,9021003782103000,B
9022003782104001,Kinnsta,59.844036,17.974981,0,9021003782104000,A
9022003782104002,Kinnsta,59.844036,17.974981,0,9021003782104000,B
9022003782105001,Gela,60.047201,18.215035,0,9021003782105000,A
9022003782105002,Gela,60.047201,18.215035,0,9021003782105000,B
9022003782106001,Torsne,60.068582,18.170242,0,9021003782106000,A
9022003782106002,Torsne,60.068544,18.170329,0,9021003782106000,B
9022003782107001,Österbybruk Lantgårdsvägen,60.204890,17.886109,0,9021003782107000,A
9022003782107002,Österbybruk Lantgårdsvägen,60.204890,17.886109,0,9021003782107000,B
9022003782108001,Östhammar Tjädergatan,60.249711,18.387580,0,9021003782108000,A
9022003782108002,Östhammar Tjädergatan,60.249817,18.387679,0,9021003782108000,B
9022003782109001,Nyhagen,60.114840,17.947329,0,9021003782109000,A
9022003782109002,Nyhagen,60.114840,17.947329,0,9021003782109000,B
9022003782110001,Storhagen,60.126336,17.955976,0,9021003782110000,A
9022003782110002,Storhagen,60.126336,17.955976,0,9021003782110000,B
9022003782111001,Gammelboda,60.145134,18.006991,0,9021003782111000,A
9022003782111002,Gammelboda,60.145134,18.006991,0,9021003782111000,B
9022003782112001,Valde,60.146806,18.195468,0,9021003782112000,A
9022003782112002,Valde,60.146806,18.195468,0,9021003782112000,B
9022003782113001,Löhammars gård,60.202507,18.352118,0,9021003782113000,A
9022003782113002,Löhammars gård,60.202507,18.352118,0,9021003782113000,B
9022003782114001,Karö,60.330991,18.135125,0,9021003782114000,A
9022003782114002,Karö,60.331047,18.135002,0,9021003782114000,B
9022003782115001,Hargshamn Braxenbolsvägen,60.165259,18.455121,0,9021003782115000,A
9022003782115002,Hargshamn Braxenbolsvägen,60.165725,18.453843,0,9021003782115000,B
9022003782116001,Forsmarks kraftverk 3,60.407806,18.160092,0,9021003782116000,A
9022003782116002,Forsmarks kraftverk 3,60.407659,18.160318,0,9021003782116000,B
9022003782116003,Forsmarks kraftverk 3,60.407218,18.160358,0,9021003782116000,C
9022003782116004,Forsmarks kraftverk 3,60.407080,18.160058,0,9021003782116000,D
9022003782116005,Forsmarks kraftverk 3,60.406967,18.159796,0,9021003782116000,E
9022003782117001,Östhammar Solgården,60.253942,18.377795,0,9021003782117000,A
9022003782117002,Östhammar Solgården,60.254201,18.377435,0,9021003782117000,B
9022003782118001,Östhammar Logården,60.255529,18.374667,0,9021003782118000,A
9022003782118002,Östhammar Logården,60.255555,18.373349,0,9021003782118000,B
9022003782119001,Östhammar Repslagargatan,60.256485,18.371669,0,9021003782119000,A
9022003782119002,Östhammar Repslagargatan,60.256377,18.371679,0,9021003782119000,B
9022003782120001,Östhammar Rådhustorget,60.259144,18.373504,0,9021003782120000,A
9022003782120002,Östhammar Rådhustorget,60.259163,18.373451,0,9021003782120000,B
9022003782121001,Östhammar Sjötorget,60.259777,18.377891,0,9021003782121000,A
9022003782121002,Östhammar Sjötorget,60.260151,18.376691,0,9021003782121000,B
9022003782122001,Östhammar Nordanviksgatan,60.261158,18.371493,0,9021003782122000,A
9022003782122002,Östhammar Nordanviksgatan,60.261674,18.370811,0,9021003782122000,B
9022003782123001,Östhammar Tomtbergavägen,60.266467,18.368619,0,9021003782123000,A
9022003782123002,Östhammar Tomtbergavägen,60.266486,18.368584,0,9021003782123000,B
9022003782124001,Östhammar Tallvägen,60.270298,18.363188,0,9021003782124000,A
9022003782124002,Östhammar Tallvägen,60.270339,18.363390,0,9021003782124000,B
9022003782125001,Östhammar Granvägen,60.269058,18.357650,0,9021003782125000,A
9022003782125002,Östhammar Granvägen,60.269143,18.357892,0,9021003782125000,B
9022003782126001,Östhammar Rosengatan,60.265551,18.353220,0,9021003782126000,A
9022003782126002,Östhammar Rosengatan,60.265694,18.353285,0,9021003782126000,B
9022003782127001,Östhammar Roslagsvägen,60.260378,18.356071,0,9021003782127000,A
9022003782127002,Östhammar Roslagsvägen,60.260460,18.356023,0,9021003782127000,B
9022003782128001,Östhammar Målargatan,60.259168,18.348929,0,9021003782128000,A
9022003782128002,Östhammar Målargatan,60.259283,18.349010,0,9021003782128000,B
9022003782129001,Östhammar Samhall,60.256869,18.354569,0,9021003782129000,A
9022003782129002,Östhammar Samhall,60.256731,18.354703,0,9021003782129000,B
9022003782130001,Skoby,60.032629,18.021000,0,9021003782130000,A
9022003782130002,Skoby,60.032927,18.022509,0,9021003782130000,B
9022003782131001,Skoby vägskäl,60.035050,18.036650,0,9021003782131000,A
9022003782131002,Skoby vägskäl,60.034969,18.036645,0,9021003782131000,B
9022003782132001,Spånga vägskäl,60.036391,18.033294,0,9021003782132000,A
9022003782132002,Spånga vägskäl,60.037005,18.035185,0,9021003782132000,B
9022003782132003,Spånga vägskäl,60.036260,18.034668,0,9021003782132000,C
9022003782133001,Berga (Alunda),60.034550,18.199163,0,9021003782133000,A
9022003782133002,Berga (Alunda),60.034482,18.198961,0,9021003782133000,B
9022003782134001,Stensunda,60.036030,18.229818,0,9021003782134000,A
9022003782134002,Stensunda,60.035952,18.229651,0,9021003782134000,B
9022003782135001,Söderby (Alunda),60.047040,18.047082,0,9021003782135000,A
9022003782135002,Söderby (Alunda),60.047537,18.047959,0,9021003782135000,B
9022003782136001,Ekdal,60.056302,18.224121,0,9021003782136000,A
9022003782136002,Ekdal,60.056237,18.224242,0,9021003782136000,B
9022003782137001,Alunda kyrka,60.058353,18.067677,0,9021003782137000,A
9022003782137002,Alunda kyrka,60.058803,18.069216,0,9021003782137000,B
9022003782138001,Alunda Sunds vägskäl,60.059184,18.091405,0,9021003782138000,A
9022003782138002,Alunda Sunds vägskäl,60.059129,18.091455,0,9021003782138000,B
9022003782139001,Lyans vsk.,60.061035,18.066280,0,9021003782139000,A
9022003782139002,Lyans vsk.,60.061035,18.066280,0,9021003782139000,B
9022003782140001,Gimo Knutby vägskäl,60.164565,18.199046,0,9021003782140000,A
9022003782140002,Gimo Knutby vägskäl,60.164923,18.201144,0,9021003782140000,B
9022003782141001,Klev,60.063016,18.052764,0,9021003782141000,A
9022003782141002,Klev,60.063016,18.052764,0,9021003782141000,B
9022003782142001,Fornbro,60.060264,18.222040,0,9021003782142000,A
9022003782142002,Fornbro,60.060220,18.222037,0,9021003782142000,B
9022003782143001,Fresta,60.063773,18.031350,0,9021003782143000,A
9022003782143002,Fresta,60.063773,18.031350,0,9021003782143000,B
9022003782144001,Snesslinge by,60.320107,18.269190,0,9021003782144000,A
9022003782144002,Snesslinge by,60.319386,18.269316,0,9021003782144000,B
9022003782145001,Snesslingesjö,60.332050,18.266214,0,9021003782145000,A
9022003782145002,Snesslingesjö,60.332050,18.266214,0,9021003782145000,B
9022003782146001,Lyan,60.065909,17.966467,0,9021003782146000,A
9022003782146002,Lyan,60.065909,17.966467,0,9021003782146000,B
9022003782147001,Golvsta,60.065587,18.150824,0,9021003782147000,A
9022003782147002,Golvsta,60.065477,18.150439,0,9021003782147000,B
9022003782148001,Rista,60.064662,18.208386,0,9021003782148000,A
9022003782148002,Rista,60.064662,18.208386,0,9021003782148000,B
9022003782149001,Alunda Olandsskolan,60.067552,18.083648,0,9021003782149000,A
9022003782149002,Alunda Olandsskolan,60.068215,18.083748,0,9021003782149000,B
9022003782149003,Alunda Olandsskolan,60.067382,18.083583,0,9021003782149000,C
9022003782149004,Alunda Olandsskolan,60.067239,18.083537,0,9021003782149000,D
9022003782150001,Tallbacken,60.070443,18.063204,0,9021003782150000,A
9022003782150002,Tallbacken,60.070443,18.063204,0,9021003782150000,B
9022003782151001,Östansjö,60.334897,18.278292,0,9021003782151000,A
9022003782151002,Östansjö,60.334897,18.278292,0,9021003782151000,B
9022003782152001,Alunda Marma,60.072573,18.088199,0,9021003782152000,A
9022003782152002,Alunda Marma,60.072613,18.088507,0,9021003782152000,B
9022003782153001,Skyndeln,60.078084,18.062181,0,9021003782153000,A
9022003782153002,Skyndeln,60.078074,18.062235,0,9021003782153000,B
9022003782154001,Haberga,60.081043,18.113964,0,9021003782154000,A
9022003782154002,Haberga,60.081937,18.115698,0,9021003782154000,B
9022003782155001,Dyvlinge,60.081712,18.202527,0,9021003782155000,A
9022003782155002,Dyvlinge,60.081687,18.202436,0,9021003782155000,B
9022003782156001,Vicklinge,60.322895,18.290620,0,9021003782156000,A
9022003782156002,Vicklinge,60.322895,18.290620,0,9021003782156000,B
9022003782157001,Ekeby kyrka,60.084582,18.222472,0,9021003782157000,A
9022003782157002,Ekeby kyrka,60.084582,18.222472,0,9021003782157000,B
9022003782158001,Ekeby skola,60.084996,18.219968,0,9021003782158000,A
9022003782158002,Ekeby skola,60.084652,18.220608,0,9021003782158000,B
9022003782159001,Ekeby vägskäl,60.085010,18.218729,0,9021003782159000,A
9022003782159002,Ekeby vägskäl,60.085010,18.218729,0,9021003782159000,B
9022003782160001,Spångbylund,60.089089,18.066061,0,9021003782160000,A
9022003782160002,Spångbylund,60.089124,18.066100,0,9021003782160000,B
9022003782161001,Mälby v. 288,60.091563,18.121351,0,9021003782161000,A
9022003782161002,Mälby v. 288,60.091691,18.121720,0,9021003782161000,B
9022003782161003,Mälby v. 288,60.094190,18.121068,0,9021003782161000,C
9022003782161004,Mälby v. 288,60.092567,18.122482,0,9021003782161000,D
9022003782162001,Ramhäll Postlådorna,60.096924,17.939729,0,9021003782162000,A
9022003782162002,Ramhäll Postlådorna,60.096924,17.939729,0,9021003782162000,B
9022003782163001,Ramhäll Halvöreby vägskäl,60.097599,17.922853,0,9021003782163000,A
9022003782163002,Ramhäll Halvöreby vägskäl,60.097599,17.922853,0,9021003782163000,B
9022003782164001,Väsbytorp,60.094828,18.063883,0,9021003782164000,A
9022003782164002,Väsbytorp,60.094809,18.063936,0,9021003782164000,B
9022003782165001,Hemmingsby,60.096960,17.963555,0,9021003782165000,A
9022003782165002,Hemmingsby,60.096960,17.963555,0,9021003782165000,B
9022003782166001,Spångby,60.093903,18.084280,0,9021003782166000,A
9022003782166002,Spångby,60.095842,18.083282,0,9021003782166000,B
9022003782167001,Ramhälls vägskäl,60.098342,17.948110,0,9021003782167000,A
9022003782167002,Ramhälls vägskäl,60.098342,17.948110,0,9021003782167000,B
9022003782168001,Väsby 418,60.099253,18.060284,0,9021003782168000,A
9022003782168002,Väsby 418,60.099234,18.060373,0,9021003782168000,B
9022003782169001,Furuby,60.099770,18.125416,0,9021003782169000,A
9022003782169002,Furuby,60.099686,18.125626,0,9021003782169000,B
9022003782169004,Furuby,60.100337,18.125905,0,9021003782169000,D
9022003782170001,Mysslinge affär,60.101447,18.077932,0,9021003782170000,A
9022003782170002,Mysslinge affär,60.102058,18.077938,0,9021003782170000,B
9022003782171001,Norrskedika Cementgjuteriet,60.289043,18.270849,0,9021003782171000,A
9022003782171002,Norrskedika Cementgjuteriet,60.289043,18.270849,0,9021003782171000,B
9022003782172001,Sanda,60.098306,18.465245,0,9021003782172000,A
9022003782172002,Sanda,60.098782,18.464348,0,9021003782172000,B
9022003782173001,Mångsta,60.106576,18.124941,0,9021003782173000,A
9022003782173002,Mångsta,60.107709,18.125848,0,9021003782173000,B
9022003782173003,Mångsta,60.107091,18.123736,0,9021003782173000,C
9022003782173004,Mångsta,60.107382,18.126113,0,9021003782173000,D
9022003782174001,Sanda gård,60.102787,18.459419,0,9021003782174000,A
9022003782174002,Sanda gård,60.102866,18.459515,0,9021003782174000,B
9022003782175001,Löddby,60.112711,18.061402,0,9021003782175000,A
9022003782175002,Löddby,60.112692,18.061473,0,9021003782175000,B
9022003782176001,Kilby,60.112892,18.075536,0,9021003782176000,A
9022003782176002,Kilby,60.112892,18.075536,0,9021003782176000,B
9022003782177001,Vettsta skola,60.113242,18.130879,0,9021003782177000,A
9022003782177002,Vettsta skola,60.113220,18.131111,0,9021003782177000,B
9022003782178001,Söderlövsta,60.116691,18.136430,0,9021003782178000,A
9022003782178002,Söderlövsta,60.117247,18.138502,0,9021003782178000,B
9022003782179001,Aspdal,60.119146,18.057920,0,9021003782179000,A
9022003782179002,Aspdal,60.119146,18.057920,0,9021003782179000,B
9022003782180001,Lunda,60.120910,18.073461,0,9021003782180000,A
9022003782180002,Lunda,60.120910,18.073461,0,9021003782180000,B
9022003782181001,Vettsta,60.123636,18.148924,0,9021003782181000,A
9022003782181002,Vettsta,60.123621,18.149265,0,9021003782181000,B
9022003782181003,Vettsta,60.121361,18.149122,0,9021003782181000,C
9022003782181004,Vettsta,60.124531,18.148574,0,9021003782181000,D
9022003782182001,Stora Nyborg,60.116143,18.457957,0,9021003782182000,A
9022003782182002,Stora Nyborg,60.116839,18.458624,0,9021003782182000,B
9022003782183001,Nybro,60.123133,18.454236,0,9021003782183000,A
9022003782183002,Nybro,60.122932,18.454849,0,9021003782183000,B
9022003782184001,Onsby,60.130677,18.145321,0,9021003782184000,A
9022003782184002,Onsby,60.130366,18.145641,0,9021003782184000,B
9022003782185001,Barkö,60.270492,18.278076,0,9021003782185000,A
9022003782185002,Barkö,60.270492,18.278076,0,9021003782185000,B
9022003782186001,Bollungen,60.133404,18.101880,0,9021003782186000,A
9022003782186002,Bollungen,60.132684,18.097294,0,9021003782186000,B
9022003782187001,Onsby norra,60.134697,18.148991,0,9021003782187000,A
9022003782187002,Onsby norra,60.135158,18.149870,0,9021003782187000,B
9022003782188001,Norrlövsta,60.135632,18.130119,0,9021003782188000,A
9022003782188002,Norrlövsta,60.135632,18.130119,0,9021003782188000,B
9022003782189001,Moxboda vägskäl,60.130441,18.434499,0,9021003782189000,A
9022003782189002,Moxboda vägskäl,60.131009,18.433915,0,9021003782189000,B
9022003782190001,Morkarla skola,60.140029,17.957050,0,9021003782190000,A
9022003782190002,Morkarla skola,60.140023,17.956815,0,9021003782190000,B
9022003782191001,Morkarla kyrka,60.140369,17.952643,0,9021003782191000,A
9022003782191002,Morkarla kyrka,60.140378,17.952698,0,9021003782191000,B
9022003782192001,Granlund 818,60.137771,18.108936,0,9021003782192000,A
9022003782192002,Granlund 818,60.137771,18.108936,0,9021003782192000,B
9022003782193001,Knutsbol,60.141323,18.158177,0,9021003782193000,A
9022003782193002,Knutsbol,60.141397,18.158524,0,9021003782193000,B
9022003782193003,Knutsbol,60.138858,18.153392,0,9021003782193000,C
9022003782193004,Knutsbol,60.138783,18.153530,0,9021003782193000,D
9022003782194001,Söderkulla vägskäl,60.146607,17.936105,0,9021003782194000,A
9022003782194002,Söderkulla vägskäl,60.146529,17.936478,0,9021003782194000,B
9022003782195001,Bol,60.260672,18.503786,0,9021003782195000,A
9022003782195002,Bol,60.260647,18.503729,0,9021003782195000,B
9022003782196001,Andersby,60.150611,17.829625,0,9021003782196000,A
9022003782196002,Andersby,60.150502,17.829745,0,9021003782196000,B
9022003782197001,Morkarla Söderby torg,60.149513,17.993057,0,9021003782197000,A
9022003782197002,Morkarla Söderby torg,60.149317,17.992413,0,9021003782197000,B
9022003782198001,Morkarla Söderby vägskäl 828,60.150192,17.997064,0,9021003782198000,A
9022003782198002,Morkarla Söderby vägskäl 828,60.150192,17.997064,0,9021003782198000,B
9022003782200001,Strömgärde,60.145836,18.164946,0,9021003782200000,A
9022003782200002,Strömgärde,60.146444,18.167097,0,9021003782200000,B
9022003782201001,Ullsarby,60.156576,17.912938,0,9021003782201000,A
9022003782201002,Ullsarby,60.156576,17.912938,0,9021003782201000,B
9022003782202001,Gisselby,60.159325,17.837529,0,9021003782202000,A
9022003782202002,Gisselby,60.159900,17.838086,0,9021003782202000,B
9022003782203001,Kråkmötet,60.149818,18.426896,0,9021003782203000,A
9022003782203002,Kråkmötet,60.150320,18.426486,0,9021003782203000,B
9022003782204001,Åby (Morkarla),60.158434,17.939897,0,9021003782204000,A
9022003782204002,Åby (Morkarla),60.159000,17.939843,0,9021003782204000,B
9022003782205001,Södra Skäfthammar,60.155461,18.187576,0,9021003782205000,A
9022003782205002,Södra Skäfthammar,60.156275,18.189220,0,9021003782205000,B
9022003782206001,Österby 817,60.161473,18.009291,0,9021003782206000,A
9022003782206002,Österby 817,60.161539,18.009079,0,9021003782206000,B
9022003782207001,Alunda vägskäl,60.161982,17.986661,0,9021003782207000,A
9022003782207002,Alunda vägskäl,60.162114,17.986292,0,9021003782207000,B
9022003782208001,Västerängens vägskäl,60.154313,18.420751,0,9021003782208000,A
9022003782208002,Västerängens vägskäl,60.154786,18.420429,0,9021003782208000,B
9022003782209001,Skarphäradstorp,60.161842,18.029097,0,9021003782209000,A
9022003782209002,Skarphäradstorp,60.161877,18.028649,0,9021003782209000,B
9022003782210001,Skarphärad,60.163028,18.063067,0,9021003782210000,A
9022003782210002,Skarphärad,60.163082,18.062548,0,9021003782210000,B
9022003782211001,Ralby,60.165965,17.843614,0,9021003782211000,A
9022003782211002,Ralby,60.165864,17.843734,0,9021003782211000,B
9022003782212001,Granboda järnvägsövergång,60.165532,17.931204,0,9021003782212000,A
9022003782212002,Granboda järnvägsövergång,60.166306,17.931074,0,9021003782212000,B
9022003782213001,Järlebo,60.137101,17.750977,0,9021003782213000,A
9022003782213002,Järlebo,60.137101,17.750977,0,9021003782213000,B
9022003782214001,Ullsäter,60.165789,17.913960,0,9021003782214000,A
9022003782214002,Ullsäter,60.165789,17.913960,0,9021003782214000,B
9022003782215001,Knaby,60.166153,17.974343,0,9021003782215000,A
9022003782215002,Knaby,60.166366,17.973961,0,9021003782215000,B
9022003782216001,Gimoskogen,60.164769,18.163168,0,9021003782216000,A
9022003782216002,Gimoskogen,60.164769,18.163168,0,9021003782216000,B
9022003782217001,Ragnarby vsk.,60.171480,17.783012,0,9021003782217000,A
9022003782217002,Ragnarby vsk.,60.171480,17.783012,0,9021003782217000,B
9022003782218001,Myra,60.165090,17.773764,0,9021003782218000,A
9022003782218002,Myra,60.165090,17.773764,0,9021003782218000,B
9022003782219001,Ackarby vägskäl,60.172011,17.771421,0,9021003782219000,A
9022003782219002,Ackarby vägskäl,60.172459,17.770907,0,9021003782219000,B
9022003782220001,Gimo Örnvägen,60.166960,18.170173,0,9021003782220000,A
9022003782220002,Gimo Örnvägen,60.167204,18.170118,0,9021003782220000,B
9022003782221001,Pesarby,60.171111,17.793856,0,9021003782221000,A
9022003782221002,Pesarby,60.171209,17.793916,0,9021003782221000,B
9022003782222001,Örskärssund,60.503600,18.390148,0,9021003782222000,A
9022003782222002,Örskärssund,60.504139,18.389208,0,9021003782222000,B
9022003782223001,Gimo Bruksgymnasiet,60.172298,18.166952,0,9021003782223000,A
9022003782223002,Gimo Bruksgymnasiet,60.172771,18.167112,0,9021003782223000,B
9022003782224001,Gimo Solängsgatan,60.167987,18.193547,0,9021003782224000,A
9022003782224002,Gimo Solängsgatan,60.167732,18.193762,0,9021003782224000,B
9022003782225001,Aspö,60.307130,18.232669,0,9021003782225000,A
9022003782225002,Aspö,60.307130,18.232669,0,9021003782225000,B
9022003782226001,Bräcksta vsk. 827,60.172789,17.805887,0,9021003782226000,A
9022003782226002,Bräcksta vsk. 827,60.172584,17.805135,0,9021003782226000,B
9022003782227001,Ruddun,60.163488,18.416345,0,9021003782227000,A
9022003782227002,Ruddun,60.163604,18.416372,0,9021003782227000,B
9022003782228001,Buddby vsk.,60.175000,17.761147,0,9021003782228000,A
9022003782228002,Buddby vsk.,60.175000,17.761147,0,9021003782228000,B
9022003782229001,Post-Albert,60.492488,18.393632,0,9021003782229000,A
9022003782229002,Post-Albert,60.492531,18.393744,0,9021003782229000,B
9022003782230001,Gimo Lönngatan,60.168538,18.177386,0,9021003782230000,A
9022003782230002,Gimo Lönngatan,60.168613,18.178689,0,9021003782230000,B
9022003782231001,Östhammar Sandvägen,60.250875,18.346370,0,9021003782231000,A
9022003782232001,Morkarla vsk.,60.172977,17.925450,0,9021003782232000,A
9022003782232002,Morkarla vsk.,60.172977,17.925450,0,9021003782232000,B
9022003782233001,Gimo Vretaskolan,60.169344,18.170452,0,9021003782233000,A
9022003782233002,Gimo Vretaskolan,60.170473,18.171110,0,9021003782233000,B
9022003782234001,Ulsarby vägskäl,60.174723,17.921309,0,9021003782234000,A
9022003782234002,Ulsarby vägskäl,60.174896,17.921122,0,9021003782234000,B
9022003782235001,Kaggbol,60.178619,17.852130,0,9021003782235000,A
9022003782235002,Kaggbol,60.179109,17.852936,0,9021003782235000,B
9022003782236001,Askskär,60.485675,18.395345,0,9021003782236000,A
9022003782236002,Askskär,60.486320,18.395415,0,9021003782236000,B
9022003782237001,Mumsarby,60.177821,17.812104,0,9021003782237000,A
9022003782237002,Mumsarby,60.177814,17.811978,0,9021003782237000,B
9022003782238001,Hargshamn Stationsvägen,60.168203,18.471759,0,9021003782238000,A
9022003782238002,Hargshamn Stationsvägen,60.168126,18.471608,0,9021003782238000,B
9022003782239001,Hargshamns skola,60.168780,18.455531,0,9021003782239000,A
9022003782239003,Hargshamns skola,60.170163,18.455553,0,9021003782239000,C
9022003782240001,Gimo Lilldammsvägen,60.175230,18.177724,0,9021003782240000,A
9022003782240002,Gimo Lilldammsvägen,60.175180,18.178009,0,9021003782240000,B
9022003782241001,Hargshamn Björkvägen,60.169945,18.466890,0,9021003782241000,A
9022003782242001,Elvisjö,60.324762,18.194704,0,9021003782242000,A
9022003782242002,Elvisjö,60.324762,18.194704,0,9021003782242000,B
9022003782243001,Harg Söderharg,60.172132,18.405550,0,9021003782243000,A
9022003782243002,Harg Söderharg,60.171899,18.405982,0,9021003782243000,B
9022003782244001,Norrboda,60.469578,18.410814,0,9021003782244000,A
9022003782244002,Norrboda,60.470076,18.411527,0,9021003782244000,B
9022003782245001,Hargshamn Gimovägen,60.170640,18.458637,0,9021003782245000,A
9022003782247001,Gimo Coromantvägen,60.176885,18.185090,0,9021003782247000,A
9022003782247002,Gimo Coromantvägen,60.176739,18.185224,0,9021003782247000,B
9022003782248001,Parkudden,60.196249,18.405293,0,9021003782248000,A
9022003782248002,Parkudden,60.196249,18.405293,0,9021003782248000,B
9022003782249001,Gimo Bruksgatan,60.178733,18.186702,0,9021003782249000,A
9022003782249002,Gimo Bruksgatan,60.178677,18.187311,0,9021003782249000,B
9022003782250001,Dannemora kyrka,60.184216,17.816100,0,9021003782250000,A
9022003782250002,Dannemora kyrka,60.183899,17.815702,0,9021003782250000,B
9022003782251001,Harg Pensionärshemmet,60.175357,18.403660,0,9021003782251000,A
9022003782251002,Harg Pensionärshemmet,60.175291,18.403366,0,9021003782251000,B
9022003782253001,Harg Tegelbruket,60.175545,18.417428,0,9021003782253000,A
9022003782253002,Harg Tegelbruket,60.175659,18.417077,0,9021003782253000,B
9022003782257001,Harviksdammen,60.189718,17.876314,0,9021003782257000,A
9022003782257002,Harviksdammen,60.189253,17.876195,0,9021003782257000,B
9022003782258001,Österbybruk Käbboda,60.188676,17.908847,0,9021003782258000,A
9022003782258002,Österbybruk Käbboda,60.189156,17.909130,0,9021003782258000,B
9022003782259001,Harg Brukshandeln,60.181407,18.399666,0,9021003782259000,A
9022003782259002,Harg Brukshandeln,60.181531,18.399766,0,9021003782259000,B
9022003782260001,Gryttjom vägskäl,60.194711,17.824424,0,9021003782260000,A
9022003782260002,Gryttjom vägskäl,60.194748,17.824354,0,9021003782260000,B
9022003782261001,Harg Bruksgatan,60.184973,18.395061,0,9021003782261000,A
9022003782261002,Harg Bruksgatan,60.185082,18.394998,0,9021003782261000,B
9022003782262001,Österbybruk Klockstapeln,60.194740,17.901787,0,9021003782262000,A
9022003782262002,Österbybruk Klockstapeln,60.195015,17.901462,0,9021003782262000,B
9022003782264001,Vattensta vägskäl,60.164691,18.200046,0,9021003782264000,A
9022003782264002,Vattensta vägskäl,60.164691,18.200046,0,9021003782264000,B
9022003782265001,Löten,60.208324,18.409551,0,9021003782265000,A
9022003782265002,Löten,60.208324,18.409551,0,9021003782265000,B
9022003782266001,Bonäsudden,60.455775,18.409963,0,9021003782266000,A
9022003782266002,Bonäsudden,60.455792,18.410037,0,9021003782266000,B
9022003782267001,Gryttjom 817,60.196136,17.825755,0,9021003782267000,A
9022003782267002,Gryttjom 817,60.195962,17.825402,0,9021003782267000,B
9022003782268001,Hargs kyrka,60.187068,18.390286,0,9021003782268000,A
9022003782268002,Hargs kyrka,60.187331,18.390198,0,9021003782268000,B
9022003782269001,Vreta 817,60.196488,17.816183,0,9021003782269000,A
9022003782269002,Vreta 817,60.197349,17.813278,0,9021003782269000,B
9022003782270001,Dannemora Haglösa vsk.,60.197467,17.840265,0,9021003782270000,A
9022003782270002,Dannemora Haglösa vsk.,60.197532,17.840125,0,9021003782270000,B
9022003782271001,Dannemora Sekundärstation,60.197223,17.834497,0,9021003782271000,A
9022003782271002,Dannemora Sekundärstation,60.197267,17.834013,0,9021003782271000,B
9022003782273001,Österbybruk Mästersmeden,60.196629,17.892475,0,9021003782273000,A
9022003782273002,Österbybruk Mästersmeden,60.196616,17.891032,0,9021003782273000,B
9022003782274001,Dannemora järnvägsövergången,60.197320,17.845756,0,9021003782274000,A
9022003782274002,Dannemora järnvägsövergången,60.197506,17.846489,0,9021003782274000,B
9022003782275001,Norrbacka vägskäl,60.444880,18.409181,0,9021003782275000,A
9022003782275002,Norrbacka vägskäl,60.445008,18.409064,0,9021003782275000,B
9022003782276001,Nyhem Skolhpl,60.214899,18.410866,0,9021003782276000,A
9022003782276002,Nyhem Skolhpl,60.214899,18.410866,0,9021003782276000,B
9022003782277001,Dannemora Sandgropen,60.197700,17.865924,0,9021003782277000,A
9022003782277002,Dannemora Sandgropen,60.197755,17.865802,0,9021003782277000,B
9022003782278001,Gimo Hammarskolan,60.168528,18.186918,0,9021003782278000,A
9022003782278002,Gimo Hammarskolan,60.168537,18.186955,0,9021003782278000,B
9022003782279001,Söderboda,60.437735,18.415460,0,9021003782279000,A
9022003782279002,Söderboda,60.437939,18.415604,0,9021003782279000,B
9022003782280001,Österbybruk Folkets Hus,60.197827,17.880811,0,9021003782280000,A
9022003782280002,Österbybruk Folkets Hus,60.197929,17.881142,0,9021003782280000,B
9022003782281001,Dannemora Värdshus,60.199585,17.853183,0,9021003782281000,A
9022003782281002,Dannemora Värdshus,60.199597,17.851218,0,9021003782281000,B
9022003782282001,Dannemora vägskäl,60.200524,17.858634,0,9021003782282000,A
9022003782282002,Dannemora vägskäl,60.200524,17.858634,0,9021003782282000,B
9022003782283001,"Lugnet (Gimo, väg 288)",60.194317,18.190915,0,9021003782283000,A
9022003782283002,"Lugnet (Gimo, väg 288)",60.194999,18.191433,0,9021003782283000,B
9022003782284001,Åknarby,60.201429,17.801696,0,9021003782284000,A
9022003782284002,Åknarby,60.202331,17.799658,0,9021003782284000,B
9022003782285001,Mörtarö vägskäl,60.429296,18.401086,0,9021003782285000,A
9022003782285002,Mörtarö vägskäl,60.429224,18.401098,0,9021003782285000,B
9022003782286001,Dannemora gruva,60.202350,17.857829,0,9021003782286000,A
9022003782286002,Dannemora gruva,60.202350,17.857829,0,9021003782286000,B
9022003782287001,Österbybruk Kontorsvägen,60.201754,17.898302,0,9021003782287000,A
9022003782287002,Österbybruk Kontorsvägen,60.201754,17.898302,0,9021003782287000,B
9022003782288001,Stockby vägskäl,60.195875,18.379344,0,9021003782288000,A
9022003782288002,Stockby vägskäl,60.196322,18.378983,0,9021003782288000,B
9022003782290001,Österbybruk Rovsätra vägskäl,60.205264,17.899446,0,9021003782290000,A
9022003782290002,Österbybruk Rovsätra vägskäl,60.205362,17.899524,0,9021003782290000,B
9022003782291001,Öskärsvik,60.422580,18.390888,0,9021003782291000,A
9022003782291002,Öskärsvik,60.422631,18.391037,0,9021003782291000,B
9022003782292001,Dannemora Granbacksvägen,60.206268,17.863413,0,9021003782292000,A
